lineId,season,name,team,position,situation,games_played,icetime,iceTimeRank,xGoalsPercentage,corsiPercentage,fenwickPercentage,xOnGoalFor,xGoalsFor,xReboundsFor,xFreezeFor,xPlayStoppedFor,xPlayContinuedInZoneFor,xPlayContinuedOutsideZoneFor,flurryAdjustedxGoalsFor,scoreVenueAdjustedxGoalsFor,flurryScoreVenueAdjustedxGoalsFor,shotsOnGoalFor,missedShotsFor,blockedShotAttemptsFor,shotAttemptsFor,goalsFor,reboundsFor,reboundGoalsFor,freezeFor,playStoppedFor,playContinuedInZoneFor,playContinuedOutsideZoneFor,savedShotsOnGoalFor,savedUnblockedShotAttemptsFor,penaltiesFor,penalityMinutesFor,faceOffsWonFor,hitsFor,takeawaysFor,giveawaysFor,lowDangerShotsFor,mediumDangerShotsFor,highDangerShotsFor,lowDangerxGoalsFor,mediumDangerxGoalsFor,highDangerxGoalsFor,lowDangerGoalsFor,mediumDangerGoalsFor,highDangerGoalsFor,scoreAdjustedShotsAttemptsFor,unblockedShotAttemptsFor,scoreAdjustedUnblockedShotAttemptsFor,dZoneGiveawaysFor,xGoalsFromxReboundsOfShotsFor,xGoalsFromActualReboundsOfShotsFor,reboundxGoalsFor,totalShotCreditFor,scoreAdjustedTotalShotCreditFor,scoreFlurryAdjustedTotalShotCreditFor,xOnGoalAgainst,xGoalsAgainst,xReboundsAgainst,xFreezeAgainst,xPlayStoppedAgainst,xPlayContinuedInZoneAgainst,xPlayContinuedOutsideZoneAgainst,flurryAdjustedxGoalsAgainst,scoreVenueAdjustedxGoalsAgainst,flurryScoreVenueAdjustedxGoalsAgainst,shotsOnGoalAgainst,missedShotsAgainst,blockedShotAttemptsAgainst,shotAttemptsAgainst,goalsAgainst,reboundsAgainst,reboundGoalsAgainst,freezeAgainst,playStoppedAgainst,playContinuedInZoneAgainst,playContinuedOutsideZoneAgainst,savedShotsOnGoalAgainst,savedUnblockedShotAttemptsAgainst,penaltiesAgainst,penalityMinutesAgainst,faceOffsWonAgainst,hitsAgainst,takeawaysAgainst,giveawaysAgainst,lowDangerShotsAgainst,mediumDangerShotsAgainst,highDangerShotsAgainst,lowDangerxGoalsAgainst,mediumDangerxGoalsAgainst,highDangerxGoalsAgainst,lowDangerGoalsAgainst,mediumDangerGoalsAgainst,highDangerGoalsAgainst,scoreAdjustedShotsAttemptsAgainst,unblockedShotAttemptsAgainst,scoreAdjustedUnblockedShotAttemptsAgainst,dZoneGiveawaysAgainst,xGoalsFromxReboundsOfShotsAgainst,xGoalsFromActualReboundsOfShotsAgainst,reboundxGoalsAgainst,totalShotCreditAgainst,scoreAdjustedTotalShotCreditAgainst,scoreFlurryAdjustedTotalShotCreditAgainst
847742984774568479992,2023,Compher-Copp-Rasmussen,DET,line,5on5,2,982.0,4.0,0.34,0.28,0.28,3.69,0.36,0.28,0.66,0.11,2.07,1.53,0.36,0.39,0.38,5.0,0.0,3.0,8.0,2.0,0.0,0.0,0.0,0.0,0.0,3.0,3.0,3.0,2.0,4.0,12.0,3.0,1.0,0.0,4.0,1.0,0.0,0.23,0.14,0.0,1.0,1.0,0.0,8.66,5.0,5.54,0.0,0.06,0.0,0.0,0.42,0.45,0.45,9.93,0.71,0.66,2.55,0.37,4.92,3.79,0.69,0.67,0.66,9.0,4.0,8.0,21.0,0.0,2.0,0.0,2.0,0.0,4.0,5.0,9.0,13.0,0.0,0.0,6.0,3.0,2.0,3.0,11.0,2.0,0.0,0.43,0.28,0.0,0.0,0.0,0.0,19.97,13.0,12.36,2.0,0.14,0.28,0.28,0.57,0.54,0.54
84794428479976,2023,Valimaki-Stecher,ARI,pairing,5on5,1,700.0,1.0,0.58,0.33,0.38,3.38,0.28,0.23,0.77,0.14,2.01,1.57,0.28,0.29,0.29,3.0,2.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,4.0,1.0,3.0,5.0,0.0,0.0,6.0,2.0,2.0,1.0,4.0,1.0,0.0,0.15,0.12,0.0,0.0,0.0,0.0,5.05,5.0,5.02,1.0,0.05,0.0,0.0,0.33,0.34,0.34,5.86,0.2,0.27,1.58,0.18,3.41,2.37,0.2,0.19,0.19,6.0,2.0,2.0,10.0,0.0,0.0,0.0,0.0,0.0,6.0,2.0,6.0,8.0,3.0,4.0,1.0,2.0,5.0,3.0,8.0,0.0,0.0,0.2,0.0,0.0,0.0,0.0,0.0,9.76,8.0,7.77,3.0,0.05,0.0,0.0,0.25,0.24,0.24
84770188481527,2023,Hutton-Korczak,VGK,pairing,5on5,2,623.0,8.0,0.33,0.56,0.64,5.72,0.3,0.33,1.46,0.2,3.84,2.88,0.3,0.29,0.29,8.0,1.0,1.0,10.0,2.0,0.0,0.0,0.0,0.0,2.0,5.0,6.0,7.0,1.0,5.0,7.0,7.0,0.0,1.0,8.0,1.0,0.0,0.22,0.08,0.0,1.0,1.0,0.0,9.86,9.0,8.79,1.0,0.07,0.0,0.0,0.37,0.36,0.36,3.89,0.61,0.3,1.24,0.13,1.56,1.15,0.56,0.66,0.6,2.0,3.0,3.0,8.0,1.0,1.0,1.0,0.0,0.0,1.0,2.0,1.0,4.0,1.0,5.0,5.0,5.0,1.0,0.0,2.0,1.0,2.0,0.06,0.08,0.47,0.0,0.0,1.0,8.47,5.0,5.43,0.0,0.07,0.25,0.25,0.43,0.46,0.46
847647484779628480835,2023,Drury-Lemieux-Noesen,CAR,line,5on5,3,640.0,18.0,0.41,0.33,0.36,3.12,0.28,0.21,0.63,0.12,2.16,1.6,0.28,0.31,0.31,2.0,3.0,1.0,6.0,1.0,0.0,0.0,0.0,0.0,1.0,3.0,1.0,4.0,2.0,4.0,3.0,6.0,2.0,0.0,4.0,1.0,0.0,0.17,0.11,0.0,1.0,0.0,0.0,6.9,5.0,5.58,0.0,0.04,0.0,0.0,0.32,0.36,0.36,6.7,0.4,0.36,1.98,0.2,3.44,2.62,0.4,0.39,0.39,7.0,2.0,3.0,12.0,1.0,0.0,0.0,2.0,0.0,3.0,3.0,6.0,8.0,3.0,6.0,5.0,7.0,1.0,0.0,7.0,2.0,0.0,0.17,0.23,0.0,0.0,1.0,0.0,11.55,9.0,8.77,0.0,0.08,0.0,0.0,0.48,0.47,0.46
84774958483466,2023,Korchinski-Jones,CHI,pairing,5on5,4,778.0,21.0,0.47,0.43,0.42,5.9,0.4,0.4,1.46,0.16,3.28,2.3,0.4,0.41,0.41,6.0,2.0,4.0,12.0,1.0,0.0,0.0,0.0,0.0,2.0,5.0,5.0,7.0,1.0,2.0,0.0,3.0,1.0,1.0,6.0,2.0,0.0,0.13,0.27,0.0,0.0,1.0,0.0,11.77,8.0,7.88,1.0,0.08,0.0,0.0,0.48,0.49,0.49,7.5,0.45,0.53,1.63,0.24,4.73,3.42,0.44,0.44,0.43,7.0,4.0,5.0,16.0,0.0,0.0,0.0,0.0,0.0,6.0,5.0,7.0,11.0,1.0,2.0,3.0,2.0,1.0,2.0,10.0,1.0,0.0,0.37,0.08,0.0,0.0,0.0,0.0,15.95,11.0,11.03,2.0,0.11,0.0,0.0,0.56,0.54,0.53
847351284808018482116,2023,Tkachuk-Giroux-Sttzle,OTT,line,5on5,3,1756.0,4.0,0.57,0.57,0.56,20.98,1.56,1.32,5.14,0.73,10.45,8.8,1.52,1.58,1.54,23.0,5.0,11.0,39.0,2.0,2.0,0.0,1.0,0.0,12.0,11.0,21.0,26.0,6.0,12.0,23.0,7.0,4.0,5.0,22.0,5.0,1.0,0.55,0.71,0.28,0.0,2.0,0.0,39.76,28.0,28.97,4.0,0.28,0.18,0.18,1.65,1.67,1.66,16.1,1.17,0.93,4.17,0.54,8.74,6.46,1.15,1.14,1.13,13.0,9.0,7.0,29.0,1.0,0.0,0.0,2.0,1.0,8.0,10.0,12.0,21.0,4.0,8.0,24.0,8.0,1.0,7.0,17.0,5.0,0.0,0.53,0.63,0.0,0.0,1.0,0.0,28.51,22.0,21.56,5.0,0.19,0.0,0.0,1.36,1.33,1.32
84716778476312,2023,Johnson-Manson,COL,pairing,5on5,3,1688.0,8.0,0.63,0.59,0.59,20.1,1.69,1.45,4.66,0.65,10.57,7.98,1.66,1.77,1.74,18.0,9.0,14.0,41.0,1.0,1.0,0.0,1.0,0.0,15.0,9.0,17.0,26.0,1.0,2.0,9.0,12.0,2.0,3.0,19.0,7.0,1.0,0.45,0.92,0.31,0.0,1.0,0.0,42.07,27.0,27.9,2.0,0.3,0.03,0.03,1.96,2.06,2.02,14.17,1.01,0.97,3.34,0.41,7.82,5.44,0.99,0.94,0.93,11.0,8.0,10.0,29.0,1.0,0.0,0.0,1.0,0.0,9.0,8.0,10.0,18.0,3.0,6.0,17.0,11.0,3.0,0.0,13.0,6.0,0.0,0.31,0.7,0.0,0.0,1.0,0.0,27.36,19.0,18.15,0.0,0.2,0.0,0.0,1.21,1.13,1.12
847733084780788480208,2023,Kubalik-Chartier-Batherson,OTT,line,5on5,3,889.0,24.0,0.58,0.51,0.52,8.89,0.91,0.56,2.34,0.28,3.8,3.11,0.85,0.92,0.86,7.0,4.0,8.0,19.0,0.0,1.0,0.0,0.0,0.0,6.0,4.0,7.0,11.0,3.0,6.0,8.0,5.0,0.0,1.0,7.0,2.0,2.0,0.18,0.26,0.47,0.0,0.0,0.0,19.35,11.0,11.35,1.0,0.12,0.24,0.24,0.79,0.8,0.79,7.92,0.65,0.56,1.9,0.24,3.91,2.74,0.63,0.65,0.63,5.0,5.0,8.0,18.0,0.0,1.0,0.0,1.0,0.0,6.0,2.0,5.0,10.0,1.0,2.0,10.0,5.0,1.0,1.0,7.0,2.0,1.0,0.2,0.25,0.2,0.0,0.0,0.0,17.69,10.0,9.88,0.0,0.12,0.07,0.07,0.69,0.69,0.67
84764578478407,2023,Dunn-Larsson,SEA,pairing,5on5,4,3969.0,4.0,0.62,0.59,0.57,46.07,4.43,3.1,11.35,1.51,24.48,17.13,4.14,4.43,4.14,40.0,22.0,19.0,81.0,1.0,6.0,0.0,3.0,0.0,36.0,16.0,39.0,61.0,6.0,12.0,34.0,32.0,8.0,7.0,46.0,10.0,6.0,1.38,1.26,1.78,1.0,0.0,0.0,79.87,62.0,61.4,3.0,0.65,1.29,1.29,3.79,3.77,3.62,34.24,2.76,2.05,8.86,1.13,18.56,13.64,2.67,2.76,2.69,29.0,18.0,10.0,57.0,1.0,4.0,0.0,1.0,0.0,22.0,19.0,28.0,46.0,4.0,11.0,32.0,21.0,15.0,13.0,33.0,12.0,2.0,0.75,1.48,0.52,0.0,1.0,0.0,58.18,47.0,47.93,4.0,0.42,0.49,0.49,2.68,2.7,2.65
84799808481167,2023,Hague-Pachal,VGK,pairing,5on5,3,1128.0,9.0,0.44,0.5,0.48,6.22,0.31,0.35,1.71,0.27,4.08,3.27,0.31,0.31,0.3,4.0,6.0,6.0,16.0,0.0,0.0,0.0,2.0,0.0,6.0,2.0,4.0,10.0,2.0,4.0,9.0,11.0,1.0,3.0,9.0,1.0,0.0,0.22,0.09,0.0,0.0,0.0,0.0,16.34,10.0,10.16,1.0,0.07,0.0,0.0,0.38,0.38,0.37,7.6,0.4,0.47,1.94,0.25,4.56,3.38,0.4,0.41,0.4,7.0,4.0,5.0,16.0,1.0,0.0,0.0,0.0,0.0,6.0,4.0,6.0,10.0,4.0,8.0,8.0,7.0,1.0,3.0,9.0,2.0,0.0,0.2,0.2,0.0,0.0,1.0,0.0,15.85,11.0,11.09,3.0,0.1,0.0,0.0,0.5,0.5,0.5
84709668480043,2023,Giordano-Liljegren,TOR,pairing,5on5,3,1870.0,9.0,0.63,0.57,0.61,16.98,1.71,1.27,3.85,0.59,9.36,6.23,1.64,1.63,1.57,15.0,8.0,12.0,35.0,1.0,3.0,0.0,2.0,0.0,11.0,6.0,14.0,22.0,1.0,2.0,22.0,15.0,2.0,3.0,14.0,8.0,1.0,0.47,0.97,0.27,0.0,1.0,0.0,33.69,23.0,21.98,1.0,0.27,0.5,0.5,1.47,1.41,1.38,11.17,1.02,0.73,2.65,0.38,5.59,4.63,0.95,1.05,0.97,9.0,6.0,11.0,26.0,0.0,1.0,0.0,2.0,0.0,8.0,4.0,9.0,15.0,1.0,2.0,16.0,28.0,3.0,4.0,9.0,6.0,0.0,0.34,0.69,0.0,0.0,0.0,0.0,26.38,15.0,15.22,2.0,0.15,0.12,0.12,1.06,1.08,1.01
84769238480871,2023,Boqvist-Severson,CBJ,pairing,5on5,2,1347.0,5.0,0.44,0.42,0.44,10.23,1.3,0.86,2.56,0.36,5.2,3.72,1.21,1.23,1.15,12.0,2.0,2.0,16.0,1.0,2.0,1.0,1.0,0.0,6.0,4.0,11.0,13.0,0.0,0.0,4.0,8.0,1.0,3.0,8.0,3.0,3.0,0.2,0.36,0.74,0.0,0.0,1.0,15.79,14.0,13.6,2.0,0.18,0.41,0.41,1.07,1.02,1.0,13.76,1.66,1.05,3.35,0.44,7.01,4.5,1.61,1.68,1.64,12.0,6.0,4.0,22.0,2.0,3.0,0.0,1.0,0.0,3.0,9.0,10.0,16.0,0.0,0.0,17.0,7.0,2.0,0.0,11.0,5.0,2.0,0.46,0.59,0.6,1.0,1.0,0.0,22.19,18.0,18.21,0.0,0.22,0.71,0.71,1.17,1.21,1.2
84764738483466,2023,Korchinski-Murphy,CHI,pairing,5on5,4,2496.0,8.0,0.4,0.36,0.38,19.73,1.69,1.34,4.59,0.63,10.64,8.11,1.63,1.75,1.69,19.0,8.0,12.0,39.0,0.0,2.0,0.0,2.0,0.0,16.0,7.0,19.0,27.0,0.0,0.0,10.0,20.0,7.0,4.0,21.0,3.0,3.0,0.76,0.26,0.68,0.0,0.0,0.0,40.02,27.0,27.16,4.0,0.28,0.25,0.25,1.72,1.79,1.73,32.92,2.52,2.27,8.67,1.05,17.85,12.64,2.47,2.44,2.4,31.0,14.0,23.0,68.0,5.0,5.0,1.0,1.0,1.0,14.0,19.0,26.0,40.0,3.0,6.0,20.0,13.0,11.0,4.0,33.0,10.0,2.0,0.9,1.12,0.49,2.0,3.0,0.0,67.3,45.0,44.66,2.0,0.47,0.4,0.4,2.59,2.52,2.5
84778458480796,2023,Fehervary-Van Riemsdyk,WSH,pairing,5on5,2,1416.0,3.0,0.21,0.35,0.29,6.91,0.47,0.52,1.71,0.26,4.27,2.78,0.47,0.44,0.44,7.0,3.0,8.0,18.0,0.0,0.0,0.0,1.0,0.0,5.0,4.0,7.0,10.0,3.0,9.0,13.0,6.0,3.0,6.0,7.0,3.0,0.0,0.15,0.33,0.0,0.0,0.0,0.0,16.84,10.0,9.37,4.0,0.1,0.0,0.0,0.58,0.53,0.53,18.83,1.82,1.11,4.76,0.58,9.71,7.03,1.77,1.94,1.89,17.0,8.0,8.0,33.0,0.0,2.0,0.0,1.0,0.0,13.0,9.0,17.0,25.0,1.0,5.0,15.0,7.0,2.0,4.0,18.0,4.0,3.0,0.37,0.63,0.82,0.0,0.0,0.0,35.68,25.0,26.87,1.0,0.23,0.53,0.53,1.52,1.61,1.57
847579384774768477501,2023,Lehkonen-Johansen-Nichushkin,COL,line,5on5,3,1061.0,9.0,0.76,0.7,0.71,16.56,2.12,1.36,4.17,0.57,8.12,5.66,1.9,2.19,1.97,17.0,5.0,10.0,32.0,1.0,4.0,0.0,1.0,0.0,11.0,5.0,16.0,21.0,2.0,4.0,15.0,10.0,0.0,2.0,13.0,6.0,3.0,0.46,0.82,0.83,0.0,1.0,0.0,32.95,22.0,22.72,1.0,0.29,0.86,0.86,1.55,1.59,1.53,6.84,0.65,0.49,1.63,0.19,3.58,2.45,0.65,0.6,0.6,7.0,2.0,5.0,14.0,1.0,0.0,0.0,0.0,0.0,6.0,2.0,6.0,8.0,1.0,2.0,12.0,8.0,0.0,2.0,6.0,2.0,1.0,0.16,0.29,0.2,0.0,1.0,0.0,12.66,9.0,8.22,2.0,0.1,0.0,0.0,0.75,0.69,0.69
847855084800788482109,2023,Lafrenire-Chytil-Panarin,NYR,line,5on5,3,2094.0,4.0,0.6,0.7,0.67,23.59,2.08,1.56,5.34,0.8,13.06,9.17,2.05,2.19,2.16,22.0,10.0,19.0,51.0,2.0,3.0,1.0,0.0,0.0,19.0,8.0,20.0,30.0,4.0,8.0,8.0,6.0,7.0,2.0,24.0,7.0,1.0,0.9,0.93,0.25,0.0,2.0,0.0,51.92,32.0,33.06,2.0,0.32,0.51,0.51,1.89,1.96,1.94,11.93,1.41,0.86,2.55,0.4,6.12,4.67,1.33,1.4,1.33,10.0,6.0,6.0,22.0,2.0,2.0,1.0,1.0,1.0,5.0,5.0,8.0,14.0,2.0,4.0,12.0,11.0,6.0,5.0,10.0,4.0,2.0,0.37,0.5,0.54,0.0,1.0,1.0,22.57,16.0,15.99,5.0,0.18,0.28,0.28,1.31,1.31,1.3
84769178480865,2023,Pelech-Dobson,NYI,pairing,5on5,2,1650.0,3.0,0.39,0.51,0.51,17.39,0.77,0.78,5.14,0.56,9.24,6.52,0.76,0.76,0.76,19.0,4.0,5.0,28.0,2.0,0.0,0.0,1.0,0.0,16.0,4.0,17.0,21.0,0.0,0.0,22.0,15.0,6.0,9.0,22.0,0.0,1.0,0.52,0.0,0.25,1.0,0.0,1.0,28.64,23.0,23.66,2.0,0.16,0.0,0.0,0.93,0.92,0.92,16.55,1.21,1.04,4.18,0.51,8.63,6.43,1.18,1.24,1.21,15.0,7.0,5.0,27.0,2.0,2.0,0.0,0.0,0.0,10.0,8.0,13.0,20.0,0.0,0.0,10.0,9.0,4.0,3.0,17.0,3.0,2.0,0.41,0.34,0.45,0.0,1.0,1.0,26.89,22.0,21.81,1.0,0.21,0.18,0.18,1.25,1.28,1.26
84751678478416,2023,Hedman-Cernak,TBL,pairing,5on5,4,1031.0,21.0,0.61,0.5,0.44,5.66,0.49,0.36,1.39,0.19,3.24,2.33,0.49,0.49,0.49,4.0,4.0,4.0,12.0,0.0,0.0,0.0,0.0,0.0,4.0,4.0,4.0,8.0,2.0,4.0,10.0,3.0,1.0,1.0,6.0,2.0,0.0,0.24,0.25,0.0,0.0,0.0,0.0,11.76,8.0,7.85,0.0,0.07,0.0,0.0,0.56,0.56,0.56,7.25,0.32,0.37,1.96,0.23,4.06,3.07,0.32,0.32,0.32,9.0,1.0,2.0,12.0,0.0,0.0,0.0,0.0,0.0,4.0,6.0,9.0,10.0,1.0,2.0,12.0,2.0,2.0,4.0,9.0,1.0,0.0,0.22,0.1,0.0,0.0,0.0,0.0,12.14,10.0,10.19,1.0,0.08,0.0,0.0,0.4,0.39,0.39
847121484716988473563,2023,Ovechkin-Backstrom-Oshie,WSH,line,5on5,2,1299.0,3.0,0.32,0.48,0.4,10.89,0.55,0.64,3.32,0.42,5.16,3.92,0.54,0.51,0.49,11.0,3.0,9.0,23.0,0.0,2.0,0.0,1.0,0.0,9.0,2.0,11.0,14.0,2.0,4.0,13.0,6.0,5.0,4.0,13.0,1.0,0.0,0.36,0.19,0.0,0.0,0.0,0.0,21.15,14.0,12.92,3.0,0.14,0.24,0.24,0.46,0.42,0.41,13.39,1.16,0.96,3.3,0.58,8.44,6.56,1.12,1.28,1.24,15.0,6.0,4.0,25.0,1.0,3.0,0.0,1.0,0.0,7.0,9.0,14.0,20.0,2.0,4.0,20.0,7.0,2.0,4.0,16.0,4.0,1.0,0.48,0.47,0.21,0.0,1.0,0.0,27.46,21.0,22.79,2.0,0.2,0.16,0.16,1.2,1.31,1.28
847933984800748484166,2023,Texier-Laine-Fantilli,CBJ,line,5on5,2,1270.0,4.0,0.55,0.48,0.49,13.47,1.35,1.02,3.48,0.48,6.9,4.77,1.32,1.3,1.28,12.0,6.0,4.0,22.0,0.0,3.0,0.0,2.0,0.0,9.0,4.0,12.0,18.0,1.0,2.0,12.0,3.0,3.0,6.0,13.0,3.0,2.0,0.47,0.44,0.44,0.0,0.0,0.0,21.81,18.0,17.8,3.0,0.21,0.51,0.51,1.05,1.03,1.01,14.04,1.1,1.01,3.02,0.41,7.98,5.47,1.08,1.13,1.11,14.0,5.0,5.0,24.0,2.0,0.0,0.0,1.0,0.0,8.0,8.0,12.0,17.0,1.0,2.0,22.0,4.0,3.0,0.0,14.0,5.0,0.0,0.55,0.55,0.0,1.0,1.0,0.0,24.13,19.0,19.27,0.0,0.21,0.0,0.0,1.31,1.35,1.32
84746008475197,2023,Josi-Barrie,NSH,pairing,5on5,4,1235.0,14.0,0.24,0.44,0.4,8.54,0.37,0.5,1.98,0.25,5.05,3.83,0.35,0.37,0.35,8.0,4.0,5.0,17.0,0.0,0.0,0.0,0.0,0.0,7.0,5.0,8.0,12.0,3.0,6.0,9.0,9.0,4.0,5.0,11.0,1.0,0.0,0.24,0.13,0.0,0.0,0.0,0.0,16.43,12.0,11.74,1.0,0.1,0.0,0.0,0.47,0.47,0.43,13.31,1.19,0.81,3.16,0.43,6.98,5.43,1.17,1.23,1.21,14.0,4.0,4.0,22.0,1.0,1.0,0.0,0.0,0.0,11.0,5.0,13.0,17.0,2.0,4.0,10.0,5.0,2.0,3.0,14.0,4.0,0.0,0.64,0.56,0.0,1.0,0.0,0.0,24.27,18.0,19.42,0.0,0.17,0.15,0.15,1.21,1.26,1.24
847579884793168482667,2023,Eklund-Granlund-Kunin,SJS,line,5on5,1,642.0,1.0,0.01,0.26,0.07,0.66,0.01,0.03,0.18,0.02,0.41,0.34,0.01,0.01,0.01,1.0,0.0,4.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,5.0,4.0,6.0,2.0,2.0,1.0,0.0,0.0,0.01,0.0,0.0,0.0,0.0,0.0,4.76,1.0,0.97,1.0,0.01,0.0,0.0,0.02,0.02,0.02,9.43,1.46,0.71,2.19,0.39,4.71,3.53,1.32,1.61,1.46,11.0,2.0,1.0,14.0,0.0,3.0,0.0,1.0,0.0,6.0,3.0,11.0,13.0,1.0,5.0,6.0,1.0,1.0,2.0,7.0,4.0,2.0,0.31,0.54,0.61,0.0,0.0,0.0,15.62,13.0,14.41,0.0,0.15,0.79,0.79,0.82,0.9,0.85
84752008477950,2023,Orlov-Deangelo,CAR,pairing,5on5,4,1837.0,13.0,0.41,0.52,0.52,15.94,0.89,0.92,4.17,0.52,9.54,6.96,0.88,0.91,0.9,16.0,7.0,8.0,31.0,1.0,0.0,0.0,2.0,0.0,7.0,13.0,15.0,22.0,1.0,2.0,13.0,14.0,3.0,5.0,19.0,4.0,0.0,0.51,0.37,0.0,1.0,0.0,0.0,31.39,23.0,23.05,3.0,0.19,0.0,0.0,1.08,1.09,1.09,15.34,1.25,0.98,3.94,0.51,8.23,6.09,1.22,1.24,1.21,17.0,4.0,8.0,29.0,4.0,1.0,0.0,2.0,0.0,9.0,5.0,13.0,17.0,4.0,8.0,9.0,11.0,3.0,6.0,16.0,4.0,1.0,0.52,0.43,0.3,1.0,3.0,0.0,28.53,21.0,20.86,4.0,0.21,0.3,0.3,1.16,1.16,1.15
847749284774948478420,2023,Drouin-Mackinnon-Rantanen,COL,line,5on5,3,1427.0,15.0,0.46,0.58,0.57,18.8,1.25,1.09,4.7,0.61,10.48,7.87,1.19,1.32,1.26,22.0,4.0,10.0,36.0,3.0,0.0,0.0,0.0,0.0,15.0,8.0,19.0,23.0,2.0,4.0,13.0,4.0,5.0,4.0,21.0,4.0,1.0,0.61,0.38,0.26,2.0,1.0,0.0,37.51,26.0,26.75,3.0,0.22,0.0,0.0,1.47,1.55,1.49,14.84,1.46,0.91,3.96,0.58,7.5,5.59,1.45,1.41,1.4,12.0,8.0,6.0,26.0,1.0,3.0,1.0,0.0,1.0,10.0,5.0,11.0,19.0,1.0,2.0,18.0,5.0,1.0,4.0,15.0,3.0,2.0,0.35,0.38,0.74,0.0,0.0,1.0,25.09,20.0,19.18,2.0,0.19,0.46,0.46,1.18,1.16,1.15
84757188476906,2023,Gostisbehere-Holl,DET,pairing,5on5,3,1103.0,10.0,0.59,0.55,0.56,10.65,0.8,0.74,2.72,0.39,5.84,4.52,0.77,0.84,0.82,12.0,3.0,3.0,18.0,2.0,3.0,1.0,0.0,0.0,9.0,1.0,10.0,13.0,1.0,2.0,9.0,3.0,3.0,4.0,11.0,3.0,1.0,0.25,0.34,0.2,1.0,0.0,1.0,18.41,15.0,15.42,3.0,0.15,0.26,0.26,0.68,0.72,0.7,8.86,0.55,0.49,2.29,0.45,4.7,3.52,0.55,0.55,0.54,7.0,5.0,3.0,15.0,0.0,0.0,0.0,1.0,0.0,3.0,8.0,7.0,12.0,0.0,0.0,9.0,6.0,1.0,3.0,10.0,2.0,0.0,0.32,0.23,0.0,0.0,0.0,0.0,14.85,12.0,11.85,2.0,0.1,0.0,0.0,0.65,0.65,0.65
847805784784638480459,2023,Beauvillier-Suter-Joshua,VAN,line,5on5,3,1167.0,6.0,0.5,0.41,0.48,10.7,1.01,0.69,3.11,0.44,5.76,3.98,0.97,1.02,0.98,11.0,4.0,0.0,15.0,0.0,3.0,0.0,2.0,0.0,7.0,3.0,11.0,15.0,2.0,7.0,14.0,11.0,4.0,4.0,10.0,4.0,1.0,0.25,0.47,0.3,0.0,0.0,0.0,15.04,15.0,14.83,3.0,0.14,0.54,0.54,0.62,0.64,0.63,11.32,1.02,0.78,2.8,0.36,6.17,4.88,1.0,0.98,0.96,13.0,3.0,6.0,22.0,0.0,1.0,0.0,1.0,0.0,9.0,5.0,13.0,16.0,1.0,5.0,5.0,13.0,3.0,6.0,11.0,3.0,2.0,0.28,0.3,0.43,0.0,0.0,0.0,21.07,16.0,15.38,4.0,0.16,0.22,0.22,0.96,0.92,0.91
84751718478055,2023,Forsling-Ekman-Larsson,FLA,pairing,5on5,3,2478.0,3.0,0.41,0.43,0.39,12.42,0.76,0.72,3.28,0.45,7.13,5.66,0.74,0.78,0.77,17.0,1.0,14.0,32.0,0.0,0.0,0.0,2.0,0.0,6.0,10.0,17.0,18.0,5.0,10.0,23.0,13.0,2.0,6.0,15.0,3.0,0.0,0.38,0.38,0.0,0.0,0.0,0.0,32.29,18.0,18.37,5.0,0.15,0.0,0.0,0.91,0.93,0.92,20.29,1.1,1.2,5.75,0.67,11.33,7.96,1.08,1.05,1.03,19.0,9.0,14.0,42.0,1.0,2.0,0.0,0.0,0.0,15.0,10.0,18.0,27.0,6.0,12.0,24.0,9.0,3.0,7.0,24.0,3.0,1.0,0.55,0.33,0.21,1.0,0.0,0.0,39.66,28.0,26.75,5.0,0.25,0.18,0.18,1.17,1.11,1.09
84746188481006,2023,Tucker-Scandella,STL,pairing,5on5,2,1037.0,6.0,0.55,0.67,0.65,11.1,0.94,0.62,2.76,0.34,5.82,4.52,0.92,0.93,0.92,10.0,5.0,3.0,18.0,2.0,2.0,0.0,2.0,0.0,4.0,5.0,8.0,13.0,0.0,0.0,5.0,13.0,3.0,5.0,10.0,5.0,0.0,0.3,0.64,0.0,0.0,2.0,0.0,17.8,15.0,14.87,3.0,0.13,0.35,0.35,0.71,0.71,0.71,5.76,0.75,0.48,1.22,0.21,3.25,2.09,0.74,0.74,0.73,7.0,1.0,1.0,9.0,1.0,1.0,0.0,1.0,0.0,2.0,3.0,6.0,7.0,0.0,0.0,4.0,6.0,5.0,5.0,3.0,5.0,0.0,0.11,0.65,0.0,0.0,1.0,0.0,8.97,8.0,7.96,0.0,0.1,0.13,0.13,0.73,0.72,0.72
